cliente_id,nome,email,telefone,data_registo,loja_id,idade,genero
1317,Tomé Carneiro,filipasa@example.com,+351960418332,2019-05-11,15,55,M
1318,Débora Branco,mateus83@example.com,(351) 962772750,2019-12-31,8,69,F
1319,Catarina Vieira,figueiredojuliana@example.org,(351) 912 171 890,2019-06-30,2,29,F
1320,Vera Matias,gabrielapaiva@example.net,929558109,2020-03-15,5,23,F
1321,Amélia-Filipa Jesus,micael12@example.net,(351) 964 676 127,2019-04-13,13,66,F
1322,Diogo Santos,garciaeduarda@example.net,937048329,2019-01-27,21,60,M
1323,Jaime Macedo,clourenco@example.com,(351) 937517186,2019-08-24,12,31,M
1324,Leandro Alves,batistavalentina@example.net,(351) 930 974 048,2019-04-03,4,59,M
1325,Gaspar Fernandes,scastro@example.net,930456351,2019-11-03,16,28,M
1326,Catarina Macedo,andradeeva@example.org,924118224,2019-06-10,18,48,F
1327,Eduardo da Torres,goncalo52@example.net,(351) 248912254,2019-06-12,13,42,M
1328,Gabriela Anjos,violeta84@example.org,(351) 969289153,2019-10-07,14,34,F
1329,César Gaspar,jtavares@example.org,962703818,2019-03-25,11,36,M
1330,Ângelo Macedo,joanalourenco@example.org,929 721 608,2019-09-17,12,24,M
1331,Marta da Pacheco,juliana27@example.net,(351) 930 672 764,2019-03-19,9,57,F
1332,Beatriz Oliveira,assuncaoalicia@example.com,(351) 963945167,2019-03-09,4,35,F
1333,Kyara Branco,nelsonjesus@example.com,(351) 916 137 684,2019-09-16,15,59,F
1334,Gil Branco,helena48@example.net,(351) 934 457 535,2019-08-26,7,64,M
1335,Carminho Martins,simaomoreira@example.net,(351) 299 905 010,2019-05-03,11,61,F
1336,Miguel Brito,borgesrodrigo@example.com,+351963322348,2019-08-30,3,61,M
1337,Gaspar Leite,filipapaiva@example.net,(351) 922084339,2019-10-22,4,44,M
1338,Raquel Maia,mendesmiguel@example.net,(351) 925 938 641,2019-12-25,10,40,F
1339,Nair Amorim,borgesadriana@example.org,(351) 928 985 364,2019-05-10,20,30,F
1340,César do Moreira,helena61@example.org,916 476 978,2022-10-18,7,21,M
1341,Artur Santos,sergio97@example.org,(351) 925292482,2019-01-28,20,63,M
1342,Mateus Rocha,fonsecaangelo@example.net,(351) 284414165,2019-05-02,21,42,M
1343,Nuno Antunes,tomas58@example.com,(351) 219 700 999,2019-07-12,6,75,M
1344,Miriam Leal-Henriques,tmoura@example.net,(351) 230884242,2019-05-25,3,36,F
1345,Yara Rocha,eazevedo@example.com,+351962171561,2019-07-26,11,35,F
1346,Juliana Ferreira,santiagopereira@example.org,(351) 915937870,2019-09-27,2,28,F
1347,Lorena Nogueira,juliamota@example.org,(351) 913 033 624,2019-11-15,9,42,F
1348,Alice Cunha,tomemoura@example.net,(351) 912 978 978,2019-08-23,16,29,F
1349,Gil da Pacheco,ivo64@example.com,(351) 966 562 578,2019-01-25,21,57,M
1350,Rafaela Faria,helena22@example.com,916 014 810,2019-11-12,14,24,F
1351,Francisco da Castro,lucasbarros@example.net,+351213355310,2019-03-20,15,57,M
1352,Madalena Macedo,noah69@example.com,(351) 962370170,2019-06-09,3,24,F
1353,Benedita de Castro,ismaelsantos@example.org,+351934575696,2019-07-02,16,67,F
1354,Frederico Barbosa,atorres@example.net,969040816,2019-02-03,2,59,M
1355,Luana Lopes,arianabranco@example.net,929 628 447,2019-03-27,11,35,F
1356,Erica Pinto,emiliacunha@example.org,(351) 921 053 098,2020-01-03,16,54,F
1357,Victória Nunes-Soares,dsilva@example.net,285 753 351,2019-07-03,3,45,F
1358,Artur Nogueira,azevedovera@example.com,(351) 965820786,2025-07-18,16,18,M
1359,Luís Henriques,wnascimento@example.net,(351) 219 336 676,2019-07-19,11,54,M
1360,Bianca Vieira-Azevedo,diegofonseca@example.net,+351914516626,2019-06-20,21,43,F
1361,Francisco do Vaz,zfreitas@example.org,(351) 924 249 851,2019-04-26,11,41,M
1362,Rui Gonçalves-Gonçalves,uabreu@example.com,(351) 929 207 116,2019-08-17,10,71,M
1363,Kevin Barbosa,ana62@example.com,(351) 961 453 431,2019-08-09,13,29,M
1364,Eduardo Jesus,monteiroruben@example.com,917 684 309,2019-05-19,4,37,M
1365,Eduarda Magalhães,filipefonseca@example.net,+351915309567,2019-11-15,15,49,F
1366,Afonso Macedo,ulima@example.net,+351964512303,2019-04-20,1,26,M
1367,César Oliveira-Alves,cristianoamaral@example.net,(351) 282810139,2019-06-23,18,49,M
1368,Bruna Anjos,fariairis@example.net,+351287184834,2019-08-08,15,49,F
1369,Henrique Correia,gustavolopes@example.org,255328889,2023-05-29,11,20,M
1370,Francisco Simões,vitoria66@example.org,(351) 963 625 569,2019-05-31,21,43,M
1371,Lorena Gaspar,luis96@example.org,926971423,2019-07-08,19,61,F
1372,Nuno Lopes,ramosrita@example.com,(351) 209 719 651,2021-01-19,5,22,M
1373,Lúcia do Ramos,afonsogarcia@example.net,(351) 910 160 403,2019-08-06,20,59,F
1374,Francisco do Oliveira,pteixeira@example.com,(351) 927 415 076,2019-04-15,5,33,M
1375,Lucas Martins,filipa87@example.org,(351) 960 666 354,2019-10-14,10,29,M
1376,Brian Monteiro,jlourenco@example.com,+351252040749,2019-09-05,19,47,M
1377,Lourenço Costa,benedita76@example.org,961 674 843,2019-09-01,16,70,M
1378,Nuno Matias,benjamimlima@example.com,+351927257141,2021-04-09,11,22,M
1379,Daniela Gonçalves,yvieira@example.net,(351) 225 726 960,2019-08-19,19,38,F
1380,Rui Moura,paulo14@example.org,(351) 935099297,2019-09-05,2,38,M
1381,Micael Batista-Torres,williampinto@example.com,919170281,2019-05-09,9,39,M
1382,Joel Castro,petra74@example.com,960877509,2019-03-08,12,66,M
1383,Ângelo Valente-Simões,ymachado@example.net,964 955 346,2019-09-14,2,46,M
1384,Rafael Almeida,abreurenato@example.com,+351963703890,2019-11-16,13,24,M
1385,Kevin Batista,luis59@example.org,(351) 967446046,2024-07-29,1,19,M
1386,Marco Batista,carlotaazevedo@example.net,(351) 939721365,2019-10-14,21,29,M
1387,Lorena do Loureiro,noah53@example.com,(351) 211 341 615,2020-01-19,16,44,F
1388,Enzo Freitas,jessicafigueiredo@example.com,+351913155502,2019-07-03,9,31,M
1389,Francisca Maia,nicole84@example.com,263 571 272,2019-06-28,20,44,F
1390,Gustavo Marques,vazbryan@example.org,(351) 219027653,2019-03-04,16,56,M
1391,Ismael Anjos,iarafernandes@example.com,(351) 922 156 307,2019-11-23,14,58,M
1392,Ivo Carneiro,madalena12@example.org,968 839 330,2019-05-21,4,53,M
1393,Alexandre Sá,teresa84@example.net,911 718 895,2019-07-26,18,57,M
1394,Vítor Magalhães,melomanuel@example.net,+351912883960,2019-05-24,7,47,M
1395,Eduarda Abreu,garciakyara@example.org,922165287,2022-03-31,5,21,F
1396,Nicole Garcia,renataesteves@example.net,(351) 926 789 256,2019-05-28,2,49,F
1397,Miguel Pacheco,jcarvalho@example.com,963453084,2019-09-12,7,59,M
1398,Iara-Anita Lima,lisandrojesus@example.net,911945573,2019-03-01,15,34,F
1399,Henrique do Tavares,mourasandro@example.com,(351) 967 175 349,2019-11-28,18,24,M
1400,William Sá,ema37@example.org,+351930646466,2019-03-17,17,28,M
1401,Brian Carvalho,carlotafigueiredo@example.com,+351923236357,2021-04-19,15,22,M
1402,Vera de Lopes,wilson65@example.net,(351) 926931750,2019-05-15,11,44,F
1403,Guilherme Faria,pedroabreu@example.com,919706018,2019-12-25,8,67,M
1404,Guilherme da Matias,amorimtomas@example.net,(351) 914357766,2019-06-10,7,33,M
1405,Amélia Pires,bpinheiro@example.com,(351) 936 614 688,2019-09-10,16,75,F
1406,Lúcia Sousa,marciomendes@example.com,(351) 918991565,2022-07-01,7,21,F
1407,Letícia Moura,cristiano51@example.net,+351939331129,2019-03-04,5,29,F
1408,Mariana-Tatiana Henriques,violeta05@example.org,(351) 230 885 028,2019-04-06,12,64,F
1409,Nicole Freitas-Vieira,leonardo97@example.com,(351) 922 556 788,2019-11-26,2,30,F
1410,Ismael Paiva-Gaspar,nuria54@example.com,(351) 969 384 797,2019-06-26,15,35,M
1411,Íris Macedo-Nunes,wmacedo@example.net,(351) 918 324 067,2019-02-06,11,44,F
1412,António Amaral,dcampos@example.net,(351) 960 379 891,2019-10-03,6,74,M
1413,Matias Domingues,xmagalhaes@example.net,938 778 637,2019-03-08,8,54,M
1414,Sebastião Correia-Nascimento,ema12@example.net,(351) 917 667 524,2019-12-17,7,44,M
1415,Catarina Melo,tomas19@example.org,(351) 911 169 462,2019-05-15,1,71,F
1416,Bianca Almeida-Freitas,ytorres@example.com,(351) 915 267 678,2019-02-15,11,65,F
1417,Lorena Pires,afonso94@example.org,(351) 216659493,2019-12-13,5,55,F
1418,Matias Cardoso,fnogueira@example.net,+351930864654,2019-08-10,16,44,M
1419,Henrique Amaral,lauracampos@example.org,250 506 360,2019-12-16,16,45,M
1420,Ivo Matias,alvarovalente@example.org,(351) 930587253,2019-05-04,3,46,M
1421,Cláudio Correia,ybarbosa@example.com,(351) 236 443 812,2019-11-18,7,62,M
1422,Micael Pinheiro,marcioribeiro@example.com,925956645,2019-02-27,21,40,M
1423,Francisco Almeida,iaraamorim@example.net,(351) 922547427,2024-08-17,10,19,M
1424,Matias Domingues,nbaptista@example.org,(351) 224 022 480,2019-09-01,19,63,M
1425,Mário Moura,nicolefaria@example.org,(351) 935 325 058,2019-12-02,5,47,M
1426,Iara-Alexandra Brito,eduarda70@example.net,(351) 933 854 792,2019-10-01,15,29,F
1427,Daniel da Gonçalves,nuno24@example.net,913 168 375,2019-01-19,13,73,M
1428,Núria Coelho,ameliatorres@example.net,922 618 680,2019-04-09,14,51,F
1429,Caetana Carvalho,dgomes@example.com,(351) 230 847 498,2019-08-26,19,62,F
1430,Duarte Azevedo,ramosdaniela@example.org,921 814 173,2019-10-30,20,68,M
1431,Soraia Gonçalves,amonteiro@example.com,(351) 936 339 642,2019-06-22,12,65,F
1432,Frederico do Fonseca,alexandre14@example.net,+351260566269,2019-08-26,15,25,M
1433,Ivan Sá-Morais,mauro96@example.org,(351) 927 649 196,2019-03-02,21,41,M
1434,Vasco Henriques,correianicole@example.org,(351) 912918882,2019-11-02,7,53,M
1435,Joel Torres,leandro96@example.com,(351) 922 599 848,2019-08-23,4,39,M
1436,Isabela Mendes-Garcia,xjesus@example.org,(351) 966 417 673,2019-10-02,7,65,F
1437,Guilherme Moura,bryanbarros@example.com,(351) 910 776 330,2019-09-14,17,38,M
1438,Anita Pinheiro,xavier30@example.org,(351) 214 782 494,2019-12-08,12,35,F
1439,Alícia Mendes,gfreitas@example.com,(351) 260621316,2019-07-11,17,46,F
1440,André Correia,simoesleonor@example.net,(351) 937151620,2019-11-30,18,48,M
1441,Ângela Costa,leticiacampos@example.com,933303741,2019-08-26,3,46,F
1442,Leandro Paiva,limakelly@example.com,290 218 964,2019-09-25,3,75,M
1443,Sara Mendes,alexandralopes@example.net,+351939970136,2019-08-01,3,75,F
1444,Matias Melo,rgaspar@example.net,+351912742804,2019-11-13,5,28,M
1445,Yasmin Araújo,beatrizpinho@example.net,(351) 920 250 539,2019-10-03,21,27,F
1446,Cláudio Monteiro,melissa03@example.org,(351) 927651691,2019-06-01,18,36,M
1447,Joel de Abreu,joanamaia@example.net,+351962930978,2019-07-07,15,48,M
1448,Gabriel Ferreira,hvaz@example.org,(351) 910 906 181,2019-03-21,1,36,M
1449,Salvador Azevedo,rpinheiro@example.com,(351) 923764816,2019-07-13,11,71,M
1450,Eduarda Castro,hsa@example.net,(351) 914035494,2019-11-24,21,55,F
1451,Vera Sousa,rocharafael@example.net,220002162,2019-02-05,17,49,F
1452,Mariana Campos,leticia27@example.net,+351968822603,2019-02-22,5,47,F
1453,Irina Maia-Valente,kazevedo@example.org,911492687,2019-09-25,16,28,F
1454,Leonor Gomes,cmatias@example.org,966990171,2019-02-17,12,36,F
1455,Núria Rocha,luciana37@example.org,928301207,2019-02-21,6,47,F
1456,Filipa Campos,bguerreiro@example.com,(351) 244638466,2019-05-02,5,29,F
1457,César Nogueira,moreiraclaudio@example.com,(351) 938 949 723,2019-11-15,11,33,M
1458,Martim Borges,sergio04@example.net,(351) 916811771,2019-10-03,6,46,M
1459,Tomé Cardoso,lopesbernardo@example.org,+351216755677,2019-10-13,11,53,M
1460,Lúcia de Azevedo,fabianacarneiro@example.org,(351) 922310953,2019-11-09,18,27,F
1461,Pedro do Matias,ericapinho@example.org,(351) 920042653,2019-10-29,1,52,M
1462,Ariana Sá-Simões,carminholima@example.com,968 937 135,2019-02-03,11,49,F
1463,Pedro Macedo,renatavaz@example.org,(351) 936 216 157,2025-12-13,17,18,M
1464,Flor Figueiredo,marcosteixeira@example.org,(351) 929788844,2019-06-06,16,59,F
1465,Flor Magalhães,joaobarros@example.com,925 174 572,2019-12-01,5,66,F
1466,Lara Barbosa,ineslima@example.org,+351929735428,2019-02-22,16,39,F
1467,Márcio Faria,cunhaines@example.com,(351) 217058918,2019-06-24,4,26,M
1468,Patrícia-Valentina Campos,maiabryan@example.org,931 444 045,2024-07-15,8,19,F
1469,Maria Pacheco,sfigueiredo@example.com,(351) 930208057,2019-12-14,2,40,F
1470,Salvador Abreu,tfaria@example.com,933115864,2019-02-12,9,55,M
1471,Marco Amorim,marcos66@example.com,961 876 251,2024-02-14,15,19,M
1472,Rodrigo Branco,baptistaluciana@example.org,(351) 936596937,2019-08-19,16,50,M
1473,Salomé Nascimento-Paiva,bianca54@example.net,(351) 962393633,2019-03-29,2,56,F
1474,Nicole Moreira,kvalente@example.org,+351928251565,2019-10-22,14,43,F
1475,Mélanie Morais,danjos@example.net,+351913032041,2019-02-16,10,42,F
1476,Amélia Carvalho,mmartins@example.org,(351) 934 235 711,2019-11-05,18,40,F
1477,Wilson Freitas,margaridamatias@example.org,+351928034355,2019-03-26,14,31,M
1478,Laura Machado,kevin58@example.net,(351) 929 728 712,2019-09-22,14,36,F
1479,Mafalda Machado,ericafigueiredo@example.net,+351919304489,2019-08-24,3,26,F
1480,António Torres,nunoamorim@example.com,(351) 919961025,2019-02-04,17,31,M
1481,Débora Fernandes,vitornascimento@example.org,(351) 935 118 302,2021-10-20,13,22,F
1482,Wilson Soares-Sousa,qvieira@example.org,(351) 936807026,2025-07-16,9,18,M
1483,Miriam de Oliveira,martatavares@example.net,(351) 914 893 903,2019-08-15,19,29,F
1484,Sebastião Mota-Loureiro,mpacheco@example.org,966850746,2019-09-16,13,30,M
1485,Isabel-Constança Assunção,pinhokevim@example.com,+351912152965,2019-05-26,10,53,F
1486,Victória Amaral,vicentemarques@example.net,(351) 960 896 952,2019-11-06,15,49,F
1487,Micael Brito,goncalvesariana@example.net,923 853 571,2024-01-01,9,19,M
1488,Erika-Fabiana Domingues,rodriguesyara@example.org,915156605,2019-04-17,4,58,F
1489,Camila Ferreira,brancoiris@example.org,(351) 911425036,2019-08-06,21,44,F
1490,Tomé Araújo,carvalhoigor@example.net,(351) 922 274 573,2024-02-21,9,19,M
1491,Kelly Matias,diana57@example.com,+351935570632,2021-10-19,12,22,F
1492,Jéssica Castro,figueiredopetra@example.net,252475005,2019-03-03,9,54,F
1493,Kelly Baptista,teixeiragoncalo@example.org,(351) 925 344 655,2019-12-04,17,62,F
1494,Valentim Vicente,jpacheco@example.net,+351969584351,2019-02-26,19,72,M
1495,Salvador Araújo,xandrade@example.org,(351) 939028188,2019-07-19,5,27,M
1496,Patrícia Simões,mendesvioleta@example.net,+351929116361,2019-03-19,12,28,F
1497,Juliana Matias,ivo61@example.net,(351) 928 380 251,2019-09-27,10,58,F
1498,Vitória Pires,isabela81@example.com,928 425 836,2019-04-27,17,51,F
1499,Kevin Gomes,araujocesar@example.net,(351) 937084195,2019-12-05,4,67,M
1500,Hugo Alves,vitor59@example.org,+351912406897,2019-07-14,11,52,M
1501,Carlota Morais-Loureiro,santiagoaraujo@example.net,922554367,2019-04-06,12,35,F
1502,Leonardo Pinho,renatoramos@example.com,(351) 913 290 314,2019-03-26,5,52,M
1503,Tiago Paiva-Azevedo,flor37@example.net,936235412,2019-04-15,12,26,M
1504,Eva Marques,icampos@example.com,920160966,2019-04-11,4,44,F
1505,Bernardo Magalhães,abrito@example.net,911 774 617,2019-05-31,7,27,M
1506,Manuel Loureiro,tpereira@example.net,(351) 915589211,2019-04-18,4,44,M
1507,Sérgio do Ramos,flopes@example.org,(351) 293 404 558,2024-08-07,10,19,M
1508,Naiara Tavares,lopesdiego@example.net,(351) 965227862,2019-03-11,17,26,F
1509,Valentina Pires-Barbosa,melotatiana@example.net,963121101,2019-12-04,1,29,F
1510,Ivan Assunção-Vieira,alvesvioleta@example.org,+351913979414,2019-04-12,5,32,M
1511,Dinis Azevedo,luciabaptista@example.org,(351) 216495917,2019-03-09,5,37,M
1512,Leonardo Lourenço,mara40@example.com,924659691,2019-04-24,4,45,M
1513,Gustavo da Borges,alexandrecampos@example.net,917 291 808,2024-08-20,14,19,M
1514,Mauro Domingues,nunesvitor@example.org,934 527 883,2019-11-02,17,30,M
1515,Fernando Matos,bruno24@example.net,(351) 922 144 045,2019-11-06,2,48,M
1516,Valentim da Costa,carvalhoraquel@example.org,(351) 284836222,2019-12-28,4,37,M
1517,Luís Mendes,hugo52@example.com,933010642,2019-09-13,7,56,M
1518,Manuel Gomes,ramoscaetana@example.org,937960859,2019-11-24,3,60,M
1519,João Pinto,machadoadriana@example.net,(351) 965 844 306,2019-02-03,19,72,M
1520,Filipa de Vieira,zmacedo@example.org,(351) 926431769,2019-11-20,17,40,F
1521,Francisco Leal-Vieira,erica98@example.com,(351) 924 116 350,2019-10-17,4,50,M
1522,Rui Borges,rodriguesdebora@example.com,(351) 960 755 248,2019-08-01,7,51,M
1523,Carolina Magalhães,mouratiago@example.com,(351) 921015534,2019-01-17,4,28,F
1524,Ivan Rocha,ucarvalho@example.com,(351) 920 698 356,2019-06-18,12,50,M
1525,Marco Santos,vgomes@example.net,924463099,2019-04-03,6,46,M
1526,Filipa do Sá,kborges@example.net,(351) 930765109,2019-06-22,17,42,F
1527,Bruno da Cunha,vitoria27@example.org,(351) 912 407 146,2019-09-07,11,44,M
1528,Rui Matos-Anjos,faraujo@example.com,(351) 963160705,2019-09-06,5,47,M
1529,Mélanie Miranda,qcorreia@example.net,924649009,2019-07-06,10,66,F
1530,Luca do Jesus,rodriguesvitoria@example.com,935 240 085,2020-06-11,4,23,M
1531,Tatiana Amaral-Mendes,sousaemilia@example.org,(351) 932 619 001,2019-06-04,10,36,F
1532,Larissa Anjos,luana63@example.org,(351) 295681390,2019-11-15,10,32,F
1533,Isabela Carvalho,ppacheco@example.org,(351) 910062178,2019-08-26,16,30,F
1534,Madalena-Yara Marques,liamagalhaes@example.org,+351933913187,2019-07-07,16,29,F
1535,Edgar Lopes-Anjos,artur60@example.org,935 547 511,2019-03-09,3,43,M
1536,Santiago Morais,cnascimento@example.net,(351) 933 010 569,2019-04-01,19,27,M
1537,Francisco Moreira,hcosta@example.net,+351939221720,2019-11-26,12,65,M
1538,Sandro Rodrigues,joaquimalmeida@example.com,262 442 217,2019-05-14,13,39,M
1539,Lisandro do Anjos,ialmeida@example.com,(351) 925 911 304,2019-02-23,16,32,M
1540,Mélanie Cruz,fernandoleal@example.org,(351) 270675846,2019-12-31,19,66,F
1541,Valentina Moura,oborges@example.net,923 781 300,2019-12-05,12,66,F
1542,Anita de Jesus,paulotorres@example.net,(351) 930 172 040,2019-03-04,16,60,F
1543,Bianca Esteves,glourenco@example.net,965 571 586,2019-08-06,4,27,F
1544,Caetana Esteves,tmagalhaes@example.com,(351) 228519398,2019-05-28,21,49,F
1545,Samuel Vicente,andretavares@example.org,930478948,2024-02-20,2,19,M
1546,Luís Assunção,constancamagalhaes@example.org,911 461 656,2019-08-24,6,49,M
1547,Mélanie Assunção,fbranco@example.org,+351915933683,2019-08-17,5,56,F
1548,Lara Garcia,mara75@example.com,(351) 938 742 338,2019-01-12,3,57,F
1549,Anita Leite,danielamelo@example.net,(351) 916 827 629,2019-11-20,10,68,F
1550,Núria do Vaz,nicole77@example.org,(351) 932 440 185,2019-10-14,18,49,F
1551,Madalena Morais-Pacheco,amorimnadia@example.com,265394010,2019-07-01,1,69,F
1552,Rafael Gonçalves,costajose@example.org,912089112,2019-09-20,15,45,M
1553,Flor Neves,julianagomes@example.net,+351936491640,2019-08-22,15,72,F
1554,Noah Batista,nogueiraalice@example.net,(351) 966079224,2023-03-14,10,20,M
1555,Fernando Ramos,sneto@example.com,281 066 436,2019-12-18,10,49,M
1556,Eduarda Sá,netoleonor@example.com,+351969719449,2019-03-26,16,49,F
1557,Alice Carvalho,xcardoso@example.net,237 019 064,2019-10-04,6,48,F
1558,Paulo Melo,pteixeira@example.net,(351) 294915743,2019-09-25,19,43,M
1559,Mafalda Ramos,mloureiro@example.com,(351) 221 358 961,2019-03-24,10,57,F
1560,Laura Campos,ddomingues@example.com,(351) 233 856 248,2022-01-14,2,21,F
1561,Tiago Mendes,amaralluna@example.org,(351) 937996832,2019-01-12,19,71,M
1562,Artur Campos,gabriel14@example.org,926057417,2019-10-14,13,66,M
1563,Igor do Azevedo,ypires@example.net,(351) 914 632 589,2019-02-05,14,45,M
1564,Lorena Macedo-Miranda,abreuedgar@example.com,(351) 915940324,2022-11-04,8,21,F
